Neustar,Ad Platform;Inc.,a TransUnion company;Customization;aa.agkn.com;agkn.com
Neustar, Inc., a TransUnion company,Attribution / Analytics
NeverBlue,Ad Platform,
NEW EGO,Ad Agency,
New Relic Inc.,Customization,bam-cell.nr-data.net;bam.eu01.nr-data.net;bam.nr-data.net;js-agent.newrelic.com;nr-data.net
New West Records Store,Publisher Related,
News and Media Holding, a.s.,Unknown,
News Corp,Ad Network,
News Corp (Fox Interactive Media),Publisher Related,
News Distribution Network,Ad Network,
News IQ,Unknown,
Newsroom AI Ltd,Unknown,
NEXD,Unknown,
Nexpics,Ad Agency,
Nexstar Digital,Ad Agency,
Nexstar Media Group,Publisher Related,
Next Conference (Newtention),Ad Platform,
Next Level – Affiliate Marketing,Unknown,
Next Media,Unknown,
Next Media SRL,Unknown,
Next Millennium Media INC,Ad Server,
Next14,Ad Platform,
NEXTCHANCE ASSETS,S.L.,Ad Network;widget.adsviu.com
NEXTCHANCE ASSETS, S.L.,Unknown,
Nextdoor,Social / Sharing Tools,
Nextperf,Unknown,
Nextperience,Ad Agency,
Nextpoint,Data Provider / Aggregator,
NextRoll,Unknown,
NextRoll, Inc.,Retargeting / Optimization,
NextWorks,Ad Platform,
Nexx360,Ad Network,nexx360.io
Nexxen Group,Unknown,
NG Communications bvba,Unknown,
NHN Cloud,Customization,toast.com
Nielsen,Ad Platform,
Nielsen DAR,Ad Platform,
Nielsen International SA,Market research / Consumer survey;Customization,myvisualiq.net;t.myvisualiq.net;vt.myvisualiq.net
Nielsen Media Research Ltd.,Data Management Platform (DMP);Ad Network,exelator.com;loadm.exelator.com
NiftyImages.com,Ad Platform,
Ninth Decimal,Ad Platform,
Njuice AB,Unknown,
NoBid, Inc.,Unknown,
Noble Rate,Social / Sharing Tools,
Nordic Morning,Service Provider,
Norstat AS,Unknown,
Nosdevoirs.fr,Social / Sharing Tools,
Noster Finance S.L.,Unknown,
Notify,Retargeting / Optimization,
Nova,Ad Network,
Novatiq limited ,Unknown,
NOW GmbH,Unknown,
NP6,Retargeting / Optimization,
NPAW,Retargeting / Optimization,
Nubo LTD,Unknown,
Nudge,Ad Network,
Nugg.ad GmbH,Data Management Platform (DMP),
nugg.ad GmbH,Unknown,
NUI Media,Ad Network,
NumberEight Technologies Ltd,Unknown,
Numberly,Ad Platform,
Numerator,Ad Platform,
Nxtbook Media,Ad Platform,
Nyheter24 Group,Ad Network,
O2.pl,Social / Sharing Tools,
Objective Partners BV,Unknown,
Octave IP Limited,Unknown,
Oddschecker Global Media,Ad Server,
OfferForge,Ad Network,
Offerista Group GmbH,Unknown,
OfferLogic,Ad Exchange,
Ogol,Publisher Related,
Ogury,Ad Network,
Ogury Ltd,Ad Network,ads-engagement.presage.io
OINK Media GmbH,Ad Agency,
OlaFlights,Retargeting / Optimization,
OMD,Ad Agency,
Omnivirt,Ad Platform,
On Device Research Limited,Unknown,
On Spot,Ad Platform,
OnAudience,Ad Platform,
OnAudience Ltd,Data Management Platform (DMP),
Onclusive,Attribution / Analytics,
One Ad,Ad Platform,
One Market Shopper Exchange (Previously 12 Digit Marketing),Ad Exchange,
One Planet Only,Unknown,
One Tech Group GmbH,Unknown,
ONEcount,Retargeting / Optimization,
OneFootball GmbH,Publisher Related,
OneSignal,Ad Platform,
OneSixty2,Ad Platform,
Onesoon Limited t/a Adalyser,Ad Server;Ad Network,c0.adalyser.com
OneSpot, Inc.,Publisher Related,
OneTag Limited,Ad Exchange;Ad Network,onetag-sys.com
Onfocus (Adagio),Sell Side Platform (SSP);Ad Network,4dex.io;script.4dex.io
Online Advertising Network Sp. z o.o.,Unknown,
Online Media Solutions LTD (BDA: Brightcom),Ad Network,
Online Solution,Service Provider,
onlineumfragen.com GmbH,Unknown,
Onnetwork Sp. z o.o.,Unknown,
Onomagic,Retargeting / Optimization,
OnProspects Ltd,Unknown,
Ooyala Inc,Attribution / Analytics,
Open Badges,Social / Sharing Tools,
Open Web Technologies Ltd,Ad Network,
Open X,Ad Network,
OpenAI, Inc.,Unknown,
OpenLedger ApS,Demand Side Platform (DSP),
OpenText + Liaison,Service Provider,
OpenText Business Network,Service Provider,
OpenWeb,Unknown,
OpenX,Ad Exchange;Ad Network,eu-u.openx.net;openx.net;us-u.openx.net
Opera Software Ireland Limited,Attribution / Analytics,adx.opera.com;t.adx.opera.com
Operative,Ad Platform,
Opinary GmbH,Unknown,
Opiniac.com,Market research / Consumer survey,
Opt Co., Ltd.,Ad Agency,
Opt Out Advertising B.V.,Ad Platform,
Opt Out Advertising B.V. ,Unknown,
Opt-Intelligence,Ad Network,
Opti Digital SAS,Ad Platform,
Optimax Media Delivery,Ad Server,
Optimise,Ad Network,
optimise-it GmbH,Unknown,
Optimize LCC D.B.A Genius Monkey,Ad Platform,
Optimizely,Website Tools,
OptiMonk,Customization,front.optimonk.com;gs-cdn.optimonk.com;jfapiprod.optimonk.com
OptimumRESPONSE,Ad Server,
OptinMonster,Retargeting / Optimization;Ad Network,a.optmnstr.com
Optomaton UG,Demand Side Platform (DSP),
Oracle,Service Provider;Ad Platform,
Oracle + Grapeshot,Retargeting / Optimization,
Oracle AddThis,Data Provider / Aggregator;Ad Network,addthis.com;su.addthis.com;x.dlx.addthis.com
Oracle Advertising,Data Management Platform (DMP);Ad Network,bluekai.com
Oracle America Inc.,Unknown,
Oracle Data Cloud (for AT&T),Data Provider / Aggregator,
Oracle Data Cloud - Moat,Retargeting / Optimization,
Oracle Marketing,Service Provider;Customization,eloqua.com;*.en25.com;img06.en25.com;img.en25.com;*.t.eloqua.com
Orange Advertising,Unknown,
ORANGE CLICK MEDIA & COMMERCE LTD,Ad Network,cenarius.orangeclickmedia.com;sync.cenarius.orangeclickmedia.com
ORANGE CLICK MEDIA &amp; COMMERCE LTD,Unknown,
Orion Semantics,Retargeting / Optimization,
ORS,Ad Server,
ORTEC B.V.,Demand Side Platform (DSP),
OS Data Solutions,Ad Platform,
OS Data Solutions GmbH & Co. KG,Demand Side Platform (DSP),
OS Data Solutions GmbH &amp; Co. KG,Unknown,
Otclick-ADV,Ad Platform,
OTM Worldwide LLC,Ad Platform,
Otto (GmbH & Co KG),Unknown,
Otto (GmbH &amp; Co KG),Unknown,
Outbrain,Ad Platform;Ad Network,amplify.outbrain.com;outbrain.com;sync.outbrain.com;tr.outbrain.com;wave.outbrain.com
Outbrain UK Ltd,Ad Platform,
OverflowWorks.com,Ad Agency,
Oversee.net,Retargeting / Optimization,
Ovh.co.uk,Customization,f.a-fs.me;s.a-fs.me;stats.webleads-tracker.com
Owner IQ,Ad Platform,
OwnerIQ,Data Management Platform (DMP),
Oxford Communications,Ad Agency,
Ozone Project,Ad Network,
P.E. Ltd. Advertising,Ad Agency,
Pacific Data Partners,Data Provider / Aggregator,
PacRim Marketing Group,Ad Agency,
PadiAct,Retargeting / Optimization,
PadSquad,Ad Network,
Palegroove,Ad Agency,
Pandora,Ad Network,
Pandora for Brands,Ad Platform,
PaperG, Inc. dba Thunder Industries,Ad Platform,
Papirfly AS,Unknown,
Paradigm,Ad Agency,
Parking Crew,Service Provider,
Parrable, Inc.,Data Management Platform (DMP),
Parsec Media Inc,Ad Platform,
Parsec Media Inc.,Unknown,
Partnerize,Service Provider,
PartnerPage,Ad Agency,
Passendo Aps,Unknown,
PathDefender,Verification / Privacy,
Pathformance,Ad Platform,
PayClick,Ad Agency,
PayPal,Inc.,Customization;paypal.com;paypalobjects.com;t.paypal.com;www.paypal.com;www.paypalobjects.com
Paypersale.ru,Ad Network,
PBH Care,Publisher Related,
Peanut Labs,Market research / Consumer survey,
PebblePost,Retargeting / Optimization,
Peeks Social Inc.,Social / Sharing Tools,
Peer Logix,Ad Platform,
Peer39,Ad Platform,
Pelmorex,Ad Platform,
Pelmorex Corp.,Ad Platform,
Penske Media Corp PMC,Ad Network,
PeoplefindersDaaS,Ad Platform,
PepperJam,Ad Platform,
Perfect Privacy,Data Provider / Aggregator,
performance werk GmbH,Ad Agency,
Performax.cz, s.r.o.,Unknown,
Performics,Ad Agency,
Perion,Ad Server,
Permodo GmbH,Ad Platform,
Permutive,Ad Platform,
Permutive Limited,Unknown,
Permutive Technologies, Inc.,Data Management Platform (DMP),
Persona.ly,Retargeting / Optimization,
PersonalWerk,Ad Agency,
Personyze,Retargeting / Optimization,
Petal Ads,Unknown,
Pexi B.V.,Unknown,
Phluant, Inc.,Ad Agency,
Phosworks,Ad Agency,
Photobucket,Social / Sharing Tools,
Phunware,Ad Platform,
PIA,Ad Platform,
PIA Advertising GmbH,Ad Network,
PIA Media,Ad Agency,
Piano,Unknown,
Piano Software Inc.,Data Management Platform (DMP),
PilotX.tv,Ad Network,
pilotx.tv,Unknown,
Pinckney Hugo Group,Ad Agency,
Pinpoll GmbH,Unknown,
Pinterest,Social / Sharing Tools;Ad Network,ct.pinterest.com;pinterest.com;s.pinimg.com;www.pinterest.ie
Piwik,Attribution / Analytics;Customization,
Pixalate, Inc.,Ad Platform,
PIXFUTURE MEDIA INC.,Unknown,
PixFuture Media Inc.,Ad Agency,
PIXIMEDIA,Ad Network,
Pixnet,Social / Sharing Tools;Ad Platform,
PK4 Media,Ad Network,
Place IQ,Ad Platform,
Placed,Ad Network,
PlaceExchange,Ad Network,
PLACEHOLD.IT,Customization,
PLACEHOLDER.COM,Customization,placeholder.com
PlaceIQ,Retargeting / Optimization,
Placester,Ad Platform,
Platform Inc.,Ad Platform,
Platform161 B.V.,Demand Side Platform (DSP);Customization,creative-serving.com
PlatformOne,Demand Side Platform (DSP),
Play.ht,Social / Sharing Tools,
Playbuzz Ltd (aka EX.CO),Ad Network,
PlayD,Ad Agency,
PLAYGROUND XYZ EMEA LTD,Ad Platform,
Playhill Limited,Unknown,
Playrcart Limited,Unknown,
Playstation Vue,Ad Network,
Playwire LLC,Ad Platform,
plista GmbH,Ad Network,
PLYmedia Inc.,Ad Exchange,
PMG Worldwide, LLC,Ad Agency,
PML Innovative Media,Ad Network,
PMMG Group,Ad Agency,
Pocketmath Pte Ltd,Unknown,
Podio,Service Provider,
Podly,Ad Platform,
PodOmatic,Social / Sharing Tools,
Podsights,Ad Network,
Point & Place,Customization,cdn.pointandplace.com;media.pointandplace.com
Point Inside,Data Management Platform (DMP),
Polar,Ad Network,
Polar Mobile Group Inc.,Unknown,
Polk by IHS Markit,Ad Platform,
Polyfill Service,Attribution / Analytics,polyfill.io
Pop Group Advertising,Ad Agency,
PopAds,Ad Network,
PopIn,Ad Platform,
Popup Maker,Retargeting / Optimization,
Popwallet,Service Provider,
Portuma Software A.S.,Unknown,
Position2,Ad Agency,
Positive Mobile,Sell Side Platform (SSP),
Post Sticker,Ad Agency,
Postie,Retargeting / Optimization,
Postmedia Integrated Advertising,Ad Agency,
Postquare,Ad Platform,
Postscript,Ad Server,
PowerLinks Media Limited,Ad Platform;Ad Network,powerlinks.com;px.powerlinks.com
Powerspace,Ad Platform,
POWSTER,Ad Platform,
Prebid.org,Ad Server,
Precisely,Unknown,
PreciseTarget,Ad Platform,
PRECISO SRL,Unknown,
Predicio,Unknown,
Predicta,Ad Server,
Preen.Me,Ad Platform,
Premonix,Attribution / Analytics,
PREQUEL INTERNET TRADING LTD. ,Unknown,
Pressboard Media Inc,Ad Platform,
PREX Programmatic Exchange GmbH&Co KG,Unknown,
Prezly,Customization,cdn.uc.assets.prezly.com
Price.ru,Service Provider,
Prisma Media,Unknown,
Privolta,Retargeting / Optimization,
Privy,Retargeting / Optimization,
PrizeLogic,Ad Agency,
Proclivity Systems,Retargeting / Optimization,
Procter & Gamble,Unknown,
Profound Networks,Data Provider / Aggregator,
Programatica de publicidad S.L.,Unknown,
Programattik,Unknown,
Programmatic Ecosystem LLC,Data Management Platform (DMP),
Programmatic Mechanics,Demand Side Platform (DSP),
Project Agora Ltd,Ad Network,
Project Limelight,Ad Agency,
ProjektUnion,Ad Agency,
Propel Marketing,Ad Agency,
ProService Kommunikation ApS,Ad Agency,
ProSiebenSat.1 Digital Data GmbH,Unknown,
Protected Media LTD,Ad Platform,
PROTOTYPE - Korea,Publisher Related,
Proxi.cloud sp. z o.o.,Unknown,
PROXISTORE,Unknown,
PRSPX,Service Provider,
Ptengine - Japan,Attribution / Analytics,
Pub Matic,Ad Network,
PUB OCEAN LIMITED,Unknown,
PubExchange,Ad Exchange,
Pubfinity LLC,Unknown,
Publica LLC,Ad Platform,
Publicis Groupe,Ad Agency,
Publicis Media,Unknown,
Publicis Media GmbH,Ad Agency;Ad Network,red.vtracy.de;vtracy.de
Publicis Sapient,Ad Platform,
Publisher First, Inc.,Unknown,
Publishers Clearing House,Ad Platform,
Publishers Internationale Pty Ltd,Unknown,
PubMatic,Inc,Ad Network;hbopenbid.pubmatic.com;pubmatic.com;simage2.pubmatic.com
PubMatic, Inc,Sell Side Platform (SSP),
PubSquared,Ad Network,
Pubstack,Ad Network,
PubWise, LLLP,Ad Exchange,
Pulpo (An Entravision Company),Unknown,
Pulse360,Ad Network,
PulsePoint,Inc.,Ad Network;bh.contextweb.com
PulsePoint, Inc.,Ad Platform,
Purch Group, Inc.,Ad Network,
Pure Local Media GmbH,Unknown,
Purechat,Social / Sharing Tools,
PurpleLab,Ad Platform,
PurposeLab, LLC,Unknown,
Push Technology,Service Provider,
PushAd,Ad Network,
Pushly,Ad Network,
Pushnami,Ad Platform,
PushPushGo,Retargeting / Optimization;Ad Network,s-eu-1.pushpushgo.com;static-a.pushpushgo.com
Pushspring,Ad Platform,
Q1Media,Ad Platform,
Qihoo360,Ad Network,
Qriously Ltd,Unknown,
Qualaroo,Retargeting / Optimization,
Qualifio,Data Provider / Aggregator,
Quality Media Network GmbH,Retargeting / Optimization,
Qualtrics,Attribution / Analytics;Customization,fra1.qualtrics.com;*.qualtrics.com;*.siteintercept.qualtrics.com;siteintercept.qualtrics.com
Quantcast,Ad Platform;Ad Network,pixel.quantserve.com;quantserve.com;rules.quantcount.com;secure.quantserve.com
Quantum Advertising,Ad Platform,
QuantumCast digital GmbH,Unknown,
Quantyoo GmbH & Co. KG,Data Management Platform (DMP),
Quantyoo GmbH &amp; Co. KG,Unknown,
QUARTER MEDIA GmbH,Ad Network,
QuBit,Attribution / Analytics,
Qudini Ltd,Customization,bookings.qudini.com
Query Click Limited,Unknown,
QuestionPro,Market research / Consumer survey,
Questpass Sp. z o.o.,Unknown,
Quick Decision,Ad Platform,
QuickLizard,Attribution / Analytics,
QuinStreet,Ad Network,
Quisma Tracker,Ad Agency,
Quorum Data,Ad Platform,
Quotient,Ad Platform,
Quotient Technology Inc.,Retargeting / Optimization,
Qwertize,Unknown,
R-Advertising,Ad Platform,
R-TARGET,Unknown,
R.O.EYE Limited,Ad Agency;Customization,lantern.roeyecdn.com
R2B2 a.s.,Unknown,
Racer Studio,Ad Agency,
Rackspace,Unknown,
Radancy,Ad Agency,
Radial Engineering,Publisher Related,
Radio Marketing Service interactive GmbH,Unknown,
Radio Net Media Limited,Unknown,
Radius Health, Inc.,Publisher Related,
RainBarrel,Ad Platform,
Rakuten,Customization,rmp.rakuten.com
Rakuten Insight,Ad Platform,
Rakuten Marketing,Unknown,
Rakuten Marketing LLC,Ad Network,
RallyAd Media,Ad Server,
Randall-Reilly,Service Provider,
Rapid Performance GmbH,Ad Agency,
Raptor Services A/S,Retargeting / Optimization,
Rare.ru,Ad Network,
RATEGAIN ADARA INC,Data Provider / Aggregator,
RawGit,Website Tools,
Rayn B.V.,Unknown,
RDandX Group DMCC,Ad Network,
Reach Media GmbH,Ad Platform,
ReachAd,Retargeting / Optimization,
ReachDynamics,Retargeting / Optimization,
ReachForce,Data Management Platform (DMP),
ReachJunction Media Limited,Ad Network,
ReachLocal,Retargeting / Optimization,
Reactful,Attribution / Analytics,
Readpeak Oy,Unknown,
Realeyes OU,Unknown,
RealVu,Ad Platform,
Realytics,Retargeting / Optimization,
realzeit GmbH,Unknown,
REAMP,Publisher Related,
Rebold Marketing & Communication SLU,Unknown,
Recreativ,Ad Network,
Recruit JP,Publisher Related,
Red Ventures,Ad Platform,
Redbranch, Inc dba Fraudlogix,Data Management Platform (DMP),
Reddit,Social / Sharing Tools;Ad Network,www.redditstatic.com
Redfast,Retargeting / Optimization,
RedLotus,Ad Platform,
Reelevant,Customization,scripts-repo.reelevant.com
Reevoo,Attribution / Analytics,cdn.mark.reevoo.com;images.reevoo.com;mark.reevoo.com;skynet.reevoo.com
Refine Direct Srl,Unknown,
Reflektion Inc.,Attribution / Analytics,
Reignn Platform Ltd,Unknown,
Reklaim,Ad Platform,
Reklamport,Ad Agency,
ReklamStore,Ad Network,
Rekmob,Ad Network,
Relap,Ad Platform,
Relay42 Netherlands B.V.,Data Management Platform (DMP),
Relevad,Ad Platform,
Relevant Audience Oy,Unknown,
Relevant Digital Oy,Unknown,
Reliz LTD,Unknown,
Reloadify,Ad Server,
Remerge GmbH,Unknown,
Remintrex,Retargeting / Optimization,
Reppublika Data Analytics and Technologies GmbH,Retargeting / Optimization,
Reprise Digital,Ad Network,
Republer,Ad Platform,
Research and Analysis of Media in Sweden AB,Unknown,
Research Now Group, Inc,Unknown,
Reset Digital Europe Ltd,Unknown,
Resonate,Ad Network;Ad Platform,
Resonate Inc.,Unknown,
Resono B.V.,Unknown,
respondi AG,Data Management Platform (DMP),
ResponsiveAds, Inc.,Unknown,
Responsys,Unknown,
retailAds GmbH & Co. KG,Ad Network,
retailAds GmbH &amp; Co. KG,Unknown,
Retargeting / Optimization,Unknown,
Retargetly,Data Management Platform (DMP);Ad Platform,
Retty,Ad Platform,
Revcontent,LLC,Ad Network;revcontent.com
Revcontent, LLC,Ad Network,
Reve Marketing,Ad Platform,
Reveal Mobile Inc,Unknown,
RevenueHits,Ad Network,
Revenuemantra,Ad Network,
RevenueMax,Retargeting / Optimization,
Revive Adserver,Ad Server,
RevJet,Ad Platform,
RevLifter Ltd,Ad Platform,
RevTrax,Ad Platform,
RevX,Ad Platform,
Reyun,Ad Platform,
Rezonence Limited,Unknown,
RGM Group,Ad Network,
RhythmOne,Unknown,
RhythmOne DBA Unruly Group Ltd,Ad Network,1rx.io
Rich Audience Technologies SL,Ad Network,
RichAudience,Ad Network,
RichMedia Studio,Ad Platform,
RichRelevance,Retargeting / Optimization,
Rico Developments Ltd,Ad Platform,
RIESENIA.com,Ad Platform,
RightAction,Demand Side Platform (DSP),
Rightster Ltd,Social / Sharing Tools,
Ringier Axel Springer Polska sp. z o.o.,Ad Network,
Rio SEO,Service Provider,
RLVNT,Ad Agency,
Roboboogie,Retargeting / Optimization,
Rock Content,Retargeting / Optimization,
Rockabox Media Ltd,Ad Network,
Rockerbox,Retargeting / Optimization,
Rockerbox, Inc,Unknown,
Rocket AdServer,Ad Server,
RockYou, Inc.,Ad Platform,
ROI Media,Ad Agency,
Roivenue s.r.o.,Unknown,
Roku,Ad Platform;Ad Network,
Roku Advertising Services,Demand Side Platform (DSP);Ad Network,w55c.net
Roku's Advertising Services,Unknown,
Rontar,Retargeting / Optimization,
Roq.ad GmbH,Retargeting / Optimization,
ROQlogic,Ad Platform,
Rossmann,Ad Platform,
Roundel,Ad Platform,
Rovi Corporation,Publisher Related,
Roxot,Ad Network,
Roy Morgan,Ad Platform,
RTB Asia,Ad Platform,
RTB House S.A.,Retargeting / Optimization;Customization,ams.creativecdn.com;cm.creativecdn.com;creativecdn.com;tags.creativecdn.com
RTB Media,Ad Exchange,
RTB Solutions,Demand Side Platform (DSP),
RtbLab,Ad Exchange,
RTK.IO, Inc,Ad Exchange,
Rumble,Ad Platform,
RUN, Inc.,Demand Side Platform (DSP),
RxList,Publisher Related,
S&P Global Market Intelligence,Attribution / Analytics,
S4M,Ad Platform,
Sabio,Ad Platform;Ad Network,
Safecount,Market research / Consumer survey,
Sailthru, Inc.,Service Provider,
Salary.com,Service Provider,
Sales Intelligence,Ad Platform,
Sales Promotions,Ad Agency,
Salesfire,Retargeting / Optimization,
Salesforce Audience Studio,Unknown,
Salesforce DMP,Data Management Platform (DMP);Ad Network,beacon.krxd.net;krxd.net
Salesforce Kruxx,Unknown,
salesforce.com,inc.,Customization;www.herokucdn.com
Salesforce.com, Inc.,Unknown,
salesforce.com, inc.,Service Provider,
Salesforce.com, LLC,Unknown,
SalesViewer,Data Provider / Aggregator,
Samba,Ad Platform,
Samba TV UK Limited,Unknown,
Samba TV, Inc.,Unknown,
Samba.TV,Unknown,
Samoukale Enterprises Limited dba ADEX,Unknown,
Samplicio.us,Market research / Consumer survey,
Samsung Ads,Ad Platform,
Sanoma Media Finland,Retargeting / Optimization,
Santander Consumer Finance,Customization,santander.nl;www.santander.nl
SAP,Customization,api.cnmzsgcaar-samsungel1-p1-public.model-t.cc.commerce.ondemand.com
SAP Customer Data Cloud,Service Provider,
SAP Web Analytics,Attribution / Analytics,
Sape,Ad Platform,
SapientRazorfish,Ad Platform,
Say Media,Ad Platform,
SCA,Ad Network,
ScaleMonk Inc.,Unknown,
Scanblue Engineering AG,Customization,webview.scanblue.cloud
Scanbuy,Ad Platform,
Scattered sp. z o.o.,Unknown,
Scene Stealer Limited,Retargeting / Optimization,
Schibsted Norge AS,Unknown,
Schibsted Product and Tech UK,Unknown,
Schober Information Group Deutschland GmbH,Unknown,
Schwarz Media GmbH ,Unknown,
Scoota,Unknown,
Score Media Group GmbH &amp; Co. KG,Unknown,
Scorecard Research,Market research / Consumer survey,
ScorecardResearch,Unknown,
Scribd,Publisher Related,
SearchForce,Retargeting / Optimization,
SearchLinks,Ad Platform,
Second Media,Ad Network,
Seeding Alliance GmbH,Unknown,
Seedtag Advertising S.L,Ad Platform,
Seenthis AB,Ad Platform,
SeeVolution,Attribution / Analytics,
Segment,Attribution / Analytics;Customization,cdn.segment.com
Segmento,Ad Platform,
Segmint,Ad Network,
SelectMedia International LTD,Sell Side Platform (SSP),
Sellpoints,Retargeting / Optimization,
Sellpoints Inc.,Unknown,
Semalt,Ad Agency,
Semasio,Ad Platform,
Semasio GmbH,Retargeting / Optimization;Ad Network,semasio.net;se.semasio.net
Semcasting,Attribution / Analytics;Ad Platform,
Sensego,Ad Platform,
Serranetga,Ad Agency,
SessionM,Service Provider,
Seven Five Ten,Ad Platform,
Seven Technologies S.L.,Unknown,
SevenData S.p.a.,Unknown,
Seznam.cz,a.s.,Ad Network;c.imedia.cz;c.seznam.cz;seznam.cz
Seznam.cz, a.s.,Ad Network,
SFR,Customization,sfr.fr
SFT Video Network,Ad Network,
Shanghai Chaofan Cultural Communication Co., Ltd.,Ad Agency,
Shareaholic,Ad Server,
ShareThis,Ad Platform,
ShareThis, Inc,Ad Network,
Sharethrough,Ad Network;Inc,Ad Network;sharethrough.com
Sharethrough, Inc,Ad Network,
Shell - Taiwan,Publisher Related,
SheMedia, LLC,Unknown,
shoofle,Ad Agency,
Shopalyst Inc,Unknown,
Shopping Minds,Data Management Platform (DMP),
Shopstyle,Unknown,
Showheroes SE,Unknown,
ShowHeroes SRL,Ad Platform,
SIA Setupad,Unknown,
Sift Media, Inc,Unknown,
Signal Digital Inc.,Customization,s.thebrighttag.com
Signal Theory,Ad Network,
Signifyd,Customization,bt.signifyd.com;cdn-scripts.signifyd.com;imgs.signifyd.com
Silverbullet Data Services Group,Data Management Platform (DMP),
Simpli.fi,Unknown,
Simplifi Holdings Inc,Demand Side Platform (DSP),
Simply.com,Ad Network,a-buds2-23.aditro-kampanj.se;b2s2022.veddesta-kampanj.se;b2s2023.aditro-kampanj.se;backtoschool2021.veddesta-kampanj.se;bookpro2023.aditro-kampanj.se;bookpro-freestyle-2023.aditro-kampanj.se;bookpro-monitor-2023.aditro-kampanj.se;buds2-2023.aditro-kampanj.se;dia-no-2023.aditro-kampanj.se;fold-watch5-2023.aditro-kampanj.se;freestyle2021.veddesta-kampanj.se;heart-projectx-2022.veddesta-kampanj.se;lifestyleweek2021.veddesta-kampanj.se;odyssey-g9-2021.veddesta-kampanj.se;pcbudslive2021.veddesta-kampanj.se;s22.buds2-2023.aditro-kampanj.se;s22.s21fe-2023.aditro-kampanj.se;s23.foldables-watch2023.aditro-kampanj.se;s7keyboardcover2021.veddesta-kampanj.se;s8keyboardcover2023.aditro-kampanj.se;s9f-notepaperscreen2023.aditro-kampanj.se;s9keyboardcover2023.aditro-kampanj.se;samsung-watch4-2021.veddesta-kampanj.se;samsungweek2021.veddesta-kampanj.se;serifbundle2021.veddesta-kampanj.se;summerbundle2023.aditro-kampanj.se;theark-2022.veddesta-kampanj.se;watch5-bundle2023.aditro-kampanj.se;watch5-no-2022.veddesta-kampanj.se;watch6.2023.aditro-kampanj.se;watch6f.watch5-buds2-2023.aditro-kampanj.se;zenith-2022.veddesta-kampanj.se
SimplyBook.me,Customization,widget.simplybook.it
Sincos,Ad Agency,
Sinfin,Ad Agency,
SINGLESPOT SAS,Unknown,
SINGLESPOT SAS ,Unknown,
Singular,Ad Platform,
SINObase,Ad Agency,
Sirdata,Ad Exchange;Ad Platform;Ad Network,js.cookieless-data.com;js.sddan.com
Sirdata Cookieless,Ad Exchange,
Sistrix,Retargeting / Optimization,
Siteolytics,Retargeting / Optimization,
Sitewit, Corp,Unknown,
SITU8ED SA,Unknown,
SizeUp,Attribution / Analytics,
Sizmek,Unknown,
Sizmek Inc.,Unknown,
SK Planet,Data Management Platform (DMP),
Sk Planet,Ad Platform,
Skaze,Demand Side Platform (DSP);Ad Network,events.sk.ht
Skimbit Ltd,Ad Network,
Skimlinks,Unknown,
Skoiy,Ad Platform,
Sky Media,Ad Exchange,
Skydeo,Ad Platform,
Skype,Social / Sharing Tools,
Skyword,Ad Platform,
Slack Technologies, Inc.,Service Provider,
Slashdot Media,Retargeting / Optimization,
Slate App,Ad Network,
Sleeknote,Retargeting / Optimization,
SLI Systems,Retargeting / Optimization,
Slideshare,Social / Sharing Tools,
Slingshot Technologies,Ad Network,
Smaato,Ad Network;Inc.,Ad Network;s.ad.smaato.net
Smaato, Inc.,Ad Exchange,
SMADEX, S.L.U.,Demand Side Platform (DSP),
Smart AdServer,Ad Server;Ad Network,rtb-csync.smartadserver.com;smartadserver.com;ssp-csync.smartadserver.com
Smart Adserver,Unknown,
Smart Analytics SL,Unknown,
Smart RTB,Ad Platform,
Smart Traffik,Unknown,
Smart.bid ltd,Unknown,
Smartbrief,Ad Platform,
Smartclip,Unknown,
smartclip,Ad Network,
smartclip Europe GmbH,Ad Network,sxp.smartclip.net
Smartclip Hispania S.L.,Unknown,
Smarter Click,Retargeting / Optimization,
Smarter Travel,Ad Network,
Smartform,Attribution / Analytics,secure.smartform.cz
SmartFrame Technologies Ltd,Unknown,
SMARTLINE SYSTEMS,Attribution / Analytics,
Smartocto,Data Management Platform (DMP),
Smartology Limited,Ad Platform,
Smartstream,Ad Network,
SMARTSTREAM.TV GmbH,Ad Platform,
SmartThings,Customization,api.smartthings.com
SmartyAds Inc.,Ad Exchange;Ad Network,us.ck-ie.com
Smile Wanted Group,Unknown,
SMN Corporation,Demand Side Platform (DSP),
Smrtr,Ad Platform,
SMS Inc,Ad Platform,
Snap Inc.,Social / Sharing Tools;Ad Network,sc-static.net;snapchat.com;tr.snapchat.com
SnapEngage, LLC,Unknown,
Snapfish,Publisher Related,
Snaps Media Inc.,Ad Platform,
Snapsort Inc., operating as Sortable,Ad Server,
SNAPUPP TECHNOLOGIES SL,Unknown,
Snigel Web Services Limited,Ad Network,
Snoobi,Ad Network,
SOAR,Publisher Related,
Socedo,Retargeting / Optimization,
Sociable Labs,Service Provider,
Social Miner,Ad Platform,
Social Reality,Data Management Platform (DMP),
Social Tokens Ltd.,Unknown,
Social Twist,Ad Platform,
Socialcode,Publisher Related,
SocialFlow,Ad Platform,
SocialReport.com,Social / Sharing Tools,
socoto gmbh &amp; co. kg,Unknown,
SoD ScreenOnDemand GmbH,Demand Side Platform (DSP),
